note_str,instrument,pitch,velocity,n_frames
string_acoustic_017-052-127,string_acoustic_017,52,127,38
string_acoustic_018-052-025,string_acoustic_018,52,25,38
string_acoustic_018-052-050,string_acoustic_018,52,50,38
string_acoustic_018-052-075,string_acoustic_018,52,75,38
string_acoustic_018-052-100,string_acoustic_018,52,100,38
string_acoustic_018-052-127,string_acoustic_018,52,127,38
string_acoustic_019-052-025,string_acoustic_019,52,25,38
string_acoustic_019-052-050,string_acoustic_019,52,50,38
string_acoustic_019-052-075,string_acoustic_019,52,75,38
string_acoustic_019-052-100,string_acoustic_019,52,100,38
string_acoustic_019-052-127,string_acoustic_019,52,127,38
string_acoustic_020-052-025,string_acoustic_020,52,25,38
string_acoustic_020-052-050,string_acoustic_020,52,50,38
string_acoustic_020-052-075,string_acoustic_020,52,75,38
string_acoustic_020-052-100,string_acoustic_020,52,100,38
string_acoustic_020-052-127,string_acoustic_020,52,127,38
string_acoustic_021-052-025,string_acoustic_021,52,25,38
string_acoustic_021-052-050,string_acoustic_021,52,50,38
string_acoustic_021-052-075,string_acoustic_021,52,75,38
string_acoustic_021-052-100,string_acoustic_021,52,100,38
string_acoustic_021-052-127,string_acoustic_021,52,127,38
string_acoustic_022-052-025,string_acoustic_022,52,25,38
string_acoustic_022-052-050,string_acoustic_022,52,50,38
string_acoustic_022-052-075,string_acoustic_022,52,75,38
string_acoustic_022-052-100,string_acoustic_022,52,100,38
string_acoustic_022-052-127,string_acoustic_022,52,127,38
string_acoustic_023-052-025,string_acoustic_023,52,25,38
string_acoustic_023-052-050,string_acoustic_023,52,50,38
string_acoustic_023-052-075,string_acoustic_023,52,75,38
string_acoustic_023-052-100,string_acoustic_023,52,100,38
string_acoustic_023-052-127,string_acoustic_023,52,127,38
string_acoustic_024-052-025,string_acoustic_024,52,25,38
string_acoustic_024-052-050,string_acoustic_024,52,50,38
string_acoustic_024-052-075,string_acoustic_024,52,75,38
string_acoustic_024-052-100,string_acoustic_024,52,100,38
string_acoustic_024-052-127,string_acoustic_024,52,127,38
string_acoustic_028-052-025,string_acoustic_028,52,25,37
string_acoustic_028-052-050,string_acoustic_028,52,50,37
string_acoustic_028-052-075,string_acoustic_028,52,75,37
string_acoustic_028-052-100,string_acoustic_028,52,100,38
string_acoustic_028-052-127,string_acoustic_028,52,127,38
string_acoustic_029-052-025,string_acoustic_029,52,25,38
string_acoustic_029-052-050,string_acoustic_029,52,50,38
string_acoustic_029-052-075,string_acoustic_029,52,75,38
string_acoustic_029-052-100,string_acoustic_029,52,100,38
string_acoustic_029-052-127,string_acoustic_029,52,127,38
string_acoustic_030-052-025,string_acoustic_030,52,25,38
string_acoustic_030-052-050,string_acoustic_030,52,50,38
string_acoustic_030-052-075,string_acoustic_030,52,75,38
string_acoustic_030-052-100,string_acoustic_030,52,100,38
string_acoustic_030-052-127,string_acoustic_030,52,127,38
string_acoustic_033-052-025,string_acoustic_033,52,25,38
string_acoustic_033-052-050,string_acoustic_033,52,50,38
string_acoustic_033-052-075,string_acoustic_033,52,75,38
string_acoustic_033-052-100,string_acoustic_033,52,100,38
string_acoustic_033-052-127,string_acoustic_033,52,127,38
string_acoustic_037-052-025,string_acoustic_037,52,25,38
string_acoustic_037-052-050,string_acoustic_037,52,50,38
string_acoustic_037-052-075,string_acoustic_037,52,75,38
string_acoustic_037-052-100,string_acoustic_037,52,100,38
string_acoustic_037-052-127,string_acoustic_037,52,127,38
string_acoustic_038-052-127,string_acoustic_038,52,127,26
string_acoustic_039-052-025,string_acoustic_039,52,25,37
string_acoustic_039-052-050,string_acoustic_039,52,50,37
string_acoustic_039-052-075,string_acoustic_039,52,75,35
string_acoustic_039-052-100,string_acoustic_039,52,100,38
string_acoustic_039-052-127,string_acoustic_039,52,127,38
string_acoustic_040-052-025,string_acoustic_040,52,25,38
string_acoustic_040-052-050,string_acoustic_040,52,50,38
string_acoustic_040-052-075,string_acoustic_040,52,75,38
string_acoustic_040-052-100,string_acoustic_040,52,100,38
string_acoustic_040-052-127,string_acoustic_040,52,127,38
string_acoustic_042-052-025,string_acoustic_042,52,25,38
string_acoustic_042-052-050,string_acoustic_042,52,50,38
string_acoustic_042-052-075,string_acoustic_042,52,75,38
string_acoustic_042-052-100,string_acoustic_042,52,100,38
string_acoustic_042-052-127,string_acoustic_042,52,127,38
string_acoustic_043-052-025,string_acoustic_043,52,25,38
string_acoustic_043-052-050,string_acoustic_043,52,50,38
string_acoustic_043-052-075,string_acoustic_043,52,75,38
string_acoustic_043-052-100,string_acoustic_043,52,100,38
string_acoustic_043-052-127,string_acoustic_043,52,127,38
string_acoustic_044-052-025,string_acoustic_044,52,25,38
string_acoustic_044-052-050,string_acoustic_044,52,50,38
string_acoustic_044-052-075,string_acoustic_044,52,75,38
string_acoustic_044-052-100,string_acoustic_044,52,100,38
string_acoustic_044-052-127,string_acoustic_044,52,127,38
string_acoustic_045-052-025,string_acoustic_045,52,25,38
string_acoustic_045-052-050,string_acoustic_045,52,50,38
string_acoustic_045-052-075,string_acoustic_045,52,75,38
string_acoustic_045-052-100,string_acoustic_045,52,100,38
string_acoustic_045-052-127,string_acoustic_045,52,127,38
string_acoustic_048-052-025,string_acoustic_048,52,25,38
string_acoustic_048-052-050,string_acoustic_048,52,50,38
string_acoustic_048-052-075,string_acoustic_048,52,75,38
string_acoustic_048-052-100,string_acoustic_048,52,100,38
string_acoustic_048-052-127,string_acoustic_048,52,127,38
string_acoustic_049-052-025,string_acoustic_049,52,25,38
string_acoustic_049-052-050,string_acoustic_049,52,50,38
string_acoustic_049-052-075,string_acoustic_049,52,75,38
string_acoustic_049-052-100,string_acoustic_049,52,100,38
string_acoustic_049-052-127,string_acoustic_049,52,127,38
string_acoustic_051-052-025,string_acoustic_051,52,25,38
string_acoustic_051-052-050,string_acoustic_051,52,50,38
string_acoustic_051-052-075,string_acoustic_051,52,75,38
string_acoustic_051-052-100,string_acoustic_051,52,100,38
string_acoustic_051-052-127,string_acoustic_051,52,127,38
string_acoustic_052-052-025,string_acoustic_052,52,25,38
string_acoustic_052-052-050,string_acoustic_052,52,50,38
string_acoustic_052-052-075,string_acoustic_052,52,75,38
string_acoustic_052-052-100,string_acoustic_052,52,100,38
string_acoustic_052-052-127,string_acoustic_052,52,127,38
string_acoustic_054-052-025,string_acoustic_054,52,25,38
string_acoustic_054-052-050,string_acoustic_054,52,50,38
string_acoustic_054-052-075,string_acoustic_054,52,75,38
string_acoustic_054-052-100,string_acoustic_054,52,100,38
string_acoustic_054-052-127,string_acoustic_054,52,127,38
string_acoustic_059-052-025,string_acoustic_059,52,25,38
string_acoustic_059-052-050,string_acoustic_059,52,50,38
string_acoustic_059-052-075,string_acoustic_059,52,75,38
string_acoustic_059-052-100,string_acoustic_059,52,100,38
string_acoustic_059-052-127,string_acoustic_059,52,127,38
string_acoustic_060-052-025,string_acoustic_060,52,25,38
string_acoustic_060-052-050,string_acoustic_060,52,50,38
string_acoustic_060-052-075,string_acoustic_060,52,75,38
string_acoustic_060-052-100,string_acoustic_060,52,100,38
string_acoustic_060-052-127,string_acoustic_060,52,127,38
string_acoustic_061-052-025,string_acoustic_061,52,25,38
string_acoustic_061-052-050,string_acoustic_061,52,50,38
string_acoustic_061-052-075,string_acoustic_061,52,75,38
string_acoustic_061-052-100,string_acoustic_061,52,100,38
string_acoustic_061-052-127,string_acoustic_061,52,127,38
string_acoustic_063-052-025,string_acoustic_063,52,25,38
string_acoustic_063-052-050,string_acoustic_063,52,50,38
string_acoustic_063-052-075,string_acoustic_063,52,75,38
string_acoustic_063-052-100,string_acoustic_063,52,100,38
string_acoustic_063-052-127,string_acoustic_063,52,127,38
string_acoustic_064-052-025,string_acoustic_064,52,25,38
string_acoustic_064-052-050,string_acoustic_064,52,50,38
string_acoustic_064-052-075,string_acoustic_064,52,75,38
string_acoustic_064-052-100,string_acoustic_064,52,100,38
string_acoustic_064-052-127,string_acoustic_064,52,127,38
string_acoustic_068-052-025,string_acoustic_068,52,25,38
string_acoustic_068-052-050,string_acoustic_068,52,50,38
string_acoustic_068-052-075,string_acoustic_068,52,75,38
string_acoustic_068-052-100,string_acoustic_068,52,100,37
string_acoustic_068-052-127,string_acoustic_068,52,127,37
string_acoustic_069-052-025,string_acoustic_069,52,25,38
string_acoustic_069-052-050,string_acoustic_069,52,50,38
string_acoustic_069-052-075,string_acoustic_069,52,75,38
string_acoustic_069-052-100,string_acoustic_069,52,100,38
string_acoustic_069-052-127,string_acoustic_069,52,127,38
string_acoustic_072-052-025,string_acoustic_072,52,25,38
string_acoustic_072-052-050,string_acoustic_072,52,50,38
string_acoustic_073-052-025,string_acoustic_073,52,25,38
string_acoustic_073-052-050,string_acoustic_073,52,50,38
string_acoustic_073-052-075,string_acoustic_073,52,75,38
string_acoustic_073-052-100,string_acoustic_073,52,100,38
string_acoustic_073-052-127,string_acoustic_073,52,127,38
string_acoustic_074-052-025,string_acoustic_074,52,25,38
string_acoustic_074-052-050,string_acoustic_074,52,50,38
string_acoustic_074-052-075,string_acoustic_074,52,75,38
string_acoustic_074-052-100,string_acoustic_074,52,100,38
string_acoustic_074-052-127,string_acoustic_074,52,127,38
string_acoustic_076-052-025,string_acoustic_076,52,25,38
string_acoustic_076-052-050,string_acoustic_076,52,50,38
string_acoustic_076-052-075,string_acoustic_076,52,75,38
string_acoustic_076-052-100,string_acoustic_076,52,100,38
string_acoustic_076-052-127,string_acoustic_076,52,127,38
string_acoustic_077-052-025,string_acoustic_077,52,25,38
string_acoustic_077-052-050,string_acoustic_077,52,50,38
string_acoustic_077-052-075,string_acoustic_077,52,75,38
string_acoustic_077-052-100,string_acoustic_077,52,100,38
string_acoustic_077-052-127,string_acoustic_077,52,127,38
string_acoustic_079-052-025,string_acoustic_079,52,25,26
string_acoustic_079-052-050,string_acoustic_079,52,50,26
string_acoustic_081-052-025,string_acoustic_081,52,25,26
string_acoustic_081-052-050,string_acoustic_081,52,50,26
string_acoustic_082-052-025,string_acoustic_082,52,25,38
string_acoustic_082-052-050,string_acoustic_082,52,50,38
string_acoustic_082-052-075,string_acoustic_082,52,75,38
string_acoustic_082-052-100,string_acoustic_082,52,100,38
string_acoustic_082-052-127,string_acoustic_082,52,127,38
string_acoustic_083-052-025,string_acoustic_083,52,25,38
string_acoustic_083-052-050,string_acoustic_083,52,50,38
string_acoustic_083-052-075,string_acoustic_083,52,75,38
string_acoustic_083-052-100,string_acoustic_083,52,100,38
string_acoustic_083-052-127,string_acoustic_083,52,127,38
string_acoustic_084-052-127,string_acoustic_084,52,127,34
string_acoustic_086-052-025,string_acoustic_086,52,25,38
string_acoustic_086-052-050,string_acoustic_086,52,50,38
string_acoustic_086-052-075,string_acoustic_086,52,75,38
string_acoustic_086-052-100,string_acoustic_086,52,100,38
string_acoustic_086-052-127,string_acoustic_086,52,127,38
string_acoustic_087-052-025,string_acoustic_087,52,25,38
string_acoustic_087-052-050,string_acoustic_087,52,50,38
string_acoustic_087-052-075,string_acoustic_087,52,75,38
string_acoustic_087-052-100,string_acoustic_087,52,100,38
string_acoustic_087-052-127,string_acoustic_087,52,127,38
string_acoustic_089-052-025,string_acoustic_089,52,25,38
string_acoustic_089-052-050,string_acoustic_089,52,50,38
string_acoustic_089-052-075,string_acoustic_089,52,75,38
string_acoustic_089-052-100,string_acoustic_089,52,100,38
string_acoustic_089-052-127,string_acoustic_089,52,127,38
string_acoustic_000-053-025,string_acoustic_000,53,25,29
string_acoustic_000-053-050,string_acoustic_000,53,50,29
string_acoustic_000-053-075,string_acoustic_000,53,75,29
string_acoustic_000-053-100,string_acoustic_000,53,100,34
string_acoustic_000-053-127,string_acoustic_000,53,127,34
string_acoustic_001-053-025,string_acoustic_001,53,25,38
string_acoustic_001-053-050,string_acoustic_001,53,50,38
string_acoustic_001-053-075,string_acoustic_001,53,75,38
string_acoustic_001-053-100,string_acoustic_001,53,100,38
string_acoustic_001-053-127,string_acoustic_001,53,127,38
string_acoustic_002-053-025,string_acoustic_002,53,25,31
string_acoustic_002-053-050,string_acoustic_002,53,50,31
string_acoustic_002-053-075,string_acoustic_002,53,75,33
string_acoustic_002-053-100,string_acoustic_002,53,100,38
string_acoustic_002-053-127,string_acoustic_002,53,127,38
string_acoustic_005-053-127,string_acoustic_005,53,127,25
string_acoustic_007-053-025,string_acoustic_007,53,25,38
string_acoustic_007-053-050,string_acoustic_007,53,50,38
string_acoustic_007-053-075,string_acoustic_007,53,75,38
string_acoustic_007-053-100,string_acoustic_007,53,100,38
string_acoustic_007-053-127,string_acoustic_007,53,127,38
string_acoustic_008-053-025,string_acoustic_008,53,25,38
string_acoustic_008-053-050,string_acoustic_008,53,50,38
string_acoustic_008-053-075,string_acoustic_008,53,75,38
string_acoustic_008-053-100,string_acoustic_008,53,100,38
string_acoustic_008-053-127,string_acoustic_008,53,127,38
string_acoustic_009-053-025,string_acoustic_009,53,25,38
string_acoustic_009-053-050,string_acoustic_009,53,50,38
string_acoustic_009-053-075,string_acoustic_009,53,75,38
string_acoustic_009-053-100,string_acoustic_009,53,100,38
string_acoustic_009-053-127,string_acoustic_009,53,127,38
string_acoustic_011-053-025,string_acoustic_011,53,25,38
string_acoustic_011-053-050,string_acoustic_011,53,50,38
string_acoustic_011-053-075,string_acoustic_011,53,75,38
string_acoustic_011-053-100,string_acoustic_011,53,100,38
string_acoustic_011-053-127,string_acoustic_011,53,127,38
string_acoustic_013-053-025,string_acoustic_013,53,25,38
string_acoustic_013-053-050,string_acoustic_013,53,50,38
string_acoustic_013-053-075,string_acoustic_013,53,75,38
string_acoustic_013-053-100,string_acoustic_013,53,100,38
string_acoustic_013-053-127,string_acoustic_013,53,127,38
string_acoustic_015-053-025,string_acoustic_015,53,25,38
string_acoustic_015-053-050,string_acoustic_015,53,50,38
string_acoustic_015-053-075,string_acoustic_015,53,75,38
string_acoustic_015-053-100,string_acoustic_015,53,100,38
string_acoustic_015-053-127,string_acoustic_015,53,127,38
string_acoustic_016-053-025,string_acoustic_016,53,25,38
string_acoustic_016-053-050,string_acoustic_016,53,50,38
string_acoustic_016-053-075,string_acoustic_016,53,75,38
string_acoustic_016-053-100,string_acoustic_016,53,100,38
string_acoustic_016-053-127,string_acoustic_016,53,127,38
string_acoustic_017-053-025,string_acoustic_017,53,25,38
string_acoustic_017-053-050,string_acoustic_017,53,50,38
string_acoustic_017-053-075,string_acoustic_017,53,75,38
string_acoustic_017-053-100,string_acoustic_017,53,100,38
string_acoustic_017-053-127,string_acoustic_017,53,127,38
string_acoustic_018-053-025,string_acoustic_018,53,25,38
string_acoustic_018-053-050,string_acoustic_018,53,50,38
string_acoustic_018-053-075,string_acoustic_018,53,75,38
string_acoustic_018-053-100,string_acoustic_018,53,100,38
string_acoustic_018-053-127,string_acoustic_018,53,127,38
string_acoustic_019-053-025,string_acoustic_019,53,25,38
string_acoustic_019-053-050,string_acoustic_019,53,50,38
string_acoustic_019-053-075,string_acoustic_019,53,75,38
string_acoustic_019-053-100,string_acoustic_019,53,100,38
string_acoustic_019-053-127,string_acoustic_019,53,127,38
string_acoustic_020-053-025,string_acoustic_020,53,25,38
string_acoustic_020-053-050,string_acoustic_020,53,50,38
string_acoustic_020-053-075,string_acoustic_020,53,75,38
string_acoustic_020-053-100,string_acoustic_020,53,100,38
string_acoustic_020-053-127,string_acoustic_020,53,127,38
string_acoustic_021-053-025,string_acoustic_021,53,25,38
string_acoustic_021-053-050,string_acoustic_021,53,50,38
string_acoustic_021-053-075,string_acoustic_021,53,75,38
string_acoustic_021-053-100,string_acoustic_021,53,100,38
string_acoustic_021-053-127,string_acoustic_021,53,127,38
string_acoustic_022-053-025,string_acoustic_022,53,25,38
string_acoustic_022-053-050,string_acoustic_022,53,50,38
string_acoustic_022-053-075,string_acoustic_022,53,75,38
string_acoustic_022-053-100,string_acoustic_022,53,100,38
string_acoustic_022-053-127,string_acoustic_022,53,127,38
